GENE_SYMBOL,logFC,P.Value,FDR
GAL3ST1,0.4617035,0.00158,0.06397344761904762
DHRSX,0.4889106,0.00159,0.06401255681818183
LOC100506124,-0.4584609,0.00159,0.06401255681818183
SERTAD1,-0.455359,0.00159,0.06401255681818183
HCN1,-0.5684467,0.0016,0.06417207547169812
KIAA0753,-0.4229598,0.0016,0.06417207547169812
GAB2,0.4494729,0.00161,0.06420969981238274
XLOC_010778,-0.5699489,0.00161,0.06420969981238274
DHRS1,-0.5340698,0.00161,0.06420969981238274
NGB,-0.4741592,0.00162,0.0643669906542056
SYT17,0.5490357,0.00162,0.0643669906542056
FLJ35024,-0.51377955,0.00015768934342466726,0.03358606
RNASEH2C,-0.5794837,0.00164,0.06486511029411765
SEMA6A,-0.4312506,0.00165,0.06486511029411765
PAFAH1B1,0.4197463,0.00165,0.06486511029411765
RHBDF2,0.6110182,0.00166,0.06486511029411765
DLK1,0.7566903,0.00166,0.06486511029411765
C1orf213,0.46396,0.00166,0.06486511029411765
AUH,0.4156717,0.00166,0.06486511029411765
LOC401397,0.4430954,0.00166,0.06486511029411765
PIF1,-0.5277178,0.00166,0.06486511029411765
SLC9A9,-0.4775575,0.00167,0.0650168315018315
KRT31,-1.0681367,0.00167,0.0650168315018315
HSPA12B,-0.5968693,0.00168,0.06504874316939892
BBS2,0.4089017,0.00168,0.06504874316939892
MYO1H,-0.6117447,0.00168,0.06504874316939892
HMG20A,-0.4793284,0.00169,0.06519842105263159
ZFR2,0.6526634,0.00169,0.06519842105263159
RFPL1-AS1,0.4156279,0.00172,0.06564100538599642
C11orf51,-0.4678412,0.00172,0.06564100538599642
VRK1,-0.4811115,0.00172,0.06564100538599642
RC3H1,-0.405824,0.00172,0.06564100538599642
ASNS,-0.4593543,0.00172,0.06564100538599642
CMYA5,0.4593916,0.00172,0.06564100538599642
CLEC3B,0.5830033,0.00173,0.06566894642857143
LOC100507567,-0.6421323,0.00173,0.06566894642857143
CALN1,-0.5268857,0.00173,0.06566894642857143
PLBD1,-0.4718999,0.00174,0.0657954761904762
NXF1,-0.5161558,0.00175,0.0657954761904762
FABP3,0.6174464,0.00175,0.0657954761904762
ACOX3,0.4900698,0.00176,0.0657954761904762
PI4K2A,-0.4529663,0.00177,0.0657954761904762
NOTCH4,-0.4762639,0.00177,0.0657954761904762
MGC4294,0.987995,0.00177,0.0657954761904762
TUBB4A,-0.6387076,0.00178,0.0657954761904762
SNHG12,0.4099757,0.00178,0.0657954761904762
PRR19,-0.4049526,0.00178,0.0657954761904762
MED10,-0.435664,0.00178,0.0657954761904762
SLC25A18,-0.532151,0.00178,0.0657954761904762
KCTD10,-0.6265142,0.00179,0.0657954761904762
LOC646241,0.3885672,0.00179,0.0657954761904762
ISG15,0.4339822,0.00179,0.0657954761904762
OLFML3,-0.5761434,0.0018,0.0657954761904762
LOC100506068,-0.8329998,0.0018,0.0657954761904762
PTRF,0.5296587,0.0018,0.0657954761904762
MMP11,-0.5088398,0.0018,0.0657954761904762
ZBED6,-0.5148441,0.0018,0.0657954761904762
DOC2B,0.6517891,0.00181,0.0657954761904762
LOC100507244,-0.6447197,0.00181,0.0657954761904762
PSAT1,-0.5940559,0.00182,0.0657954761904762
DUSP5P,-0.6803212,0.00182,0.0657954761904762
HRASLS,0.469716,0.00182,0.0657954761904762
ELAC1,-0.5029245,0.00182,0.0657954761904762
ROM1,-0.4904654,0.00182,0.0657954761904762
LHX2,-0.5068483,0.00182,0.0657954761904762
LOC100507633,-0.4324674,0.00183,0.06593272881355933
ZNF362,0.4121113,0.00183,0.06593272881355933
LOC100508384,-0.5160249,0.00185,0.06654052453468697
PCDH11Y,-0.5050442,0.00186,0.06678719594594595
INTU,0.5626553,0.00187,0.06692018518518518
XLOC_000527,0.4324672,0.00187,0.06692018518518518
NAT10,0.4791235,0.00188,0.06705228187919463
RMI1,-0.5733774,0.00188,0.06705228187919463
PNMA6A,0.5044962,0.00189,0.0671834949832776
MGAT4C,-0.4629506,0.00189,0.0671834949832776
SLC5A3,-0.573993,0.0019,0.06731383333333334
HECW1,-0.7056086,0.0019,0.06731383333333334
ST6GALNAC3,-0.4654917,0.00191,0.0673489108910891
FUS,-0.5537152,0.00192,0.0673489108910891
BDH2,-0.5598123,0.00192,0.0673489108910891
LOC642924,-0.5038006,0.00192,0.0673489108910891
PNMA5,0.5358574,0.00192,0.0673489108910891
POU3F4,-0.5731101,0.00192,0.0673489108910891
TRPC4,-0.4783014,0.00193,0.06758815485996705
CASP14L,-0.4795576,0.00195,0.06785622149837134
SHC3,0.6203893,0.00195,0.06785622149837134
RIPK1,-0.5786056,0.00195,0.06785622149837134
AQP7P3,0.4415257,0.00196,0.06785622149837134
XLOC_l2_004050,-0.9958153,0.00196,0.06785622149837134
UFD1L,-0.4439386,0.00196,0.06785622149837134
DBNL,-0.4686784,0.00196,0.06785622149837134
HYAL3,-0.4237076,0.00197,0.06789956661316211
CTNND2,0.4373282,0.00198,0.06789956661316211
PPOX,-0.4677757,0.00198,0.06789956661316211
FLJ37035,0.4726393,0.00198,0.06789956661316211
MFSD4,-0.594741,0.00199,0.06789956661316211
DEF8,0.4701848,0.00199,0.06789956661316211
HSD17B14,0.6231144,0.00199,0.06789956661316211
PWWP2B,0.4385751,0.00199,0.06789956661316211
OAZ2,-0.4225062,0.00199,0.06789956661316211
SORL1,0.8105836,0.002,0.0680224
NDUFV3,0.435632,0.002,0.0680224
EIF2S2,-0.518464,0.00201,0.06825330670926517
PVRL1,0.5654297,0.00202,0.06848347687400319
PGM1,0.5535104,0.00203,0.06860367249602543
ADAT3,-0.6847232,0.00203,0.06860367249602543
TOP1MT,0.4349321,0.00204,0.06872310618066561
CRYBA1,-0.4434295,0.00204,0.06872310618066561
ADRBK2,0.415165,0.00205,0.068841785150079
NRN1,0.560225,0.00205,0.068841785150079
MRPS6,-0.4311659,0.00206,0.0688512893081761
OR52A5,-0.7025073,0.00206,0.0688512893081761
CARKD,-0.3854833,0.00206,0.0688512893081761
RUVBL1,-0.4727335,0.00207,0.06896863636363636
CDK14,-0.3970841,0.00207,0.06896863636363636
RXRA,0.5553283,0.00208,0.06908524999999999
ZNF789,-0.467382,0.00208,0.06908524999999999
NIM1,-0.4722058,0.00209,0.06930909516380655
SMARCA2,-0.5705087,0.0021,0.06931630434782608
PPAN-P2RY11,-0.4272521,0.0021,0.06931630434782608
CTBS,0.4107081,0.0021,0.06931630434782608
GANC,0.5692006,0.00211,0.06932344667697063
FAM32A,-0.437472,0.00211,0.06932344667697063
NRXN1,-0.446375,0.00211,0.06932344667697063
ANKFN1,0.9542857,0.00212,0.0694373497688752
AK4,0.4686099,0.00212,0.0694373497688752
LOC100507331,-0.6819715,0.00213,0.06965755384615384
INTS6,-0.4268873,0.00214,0.06987708141321045
LMAN2L,-0.4719963,0.00215,0.07009593558282208
PIGO,0.4172885,0.00216,0.07010287234042553
LRRC6,-0.3996356,0.00217,0.07010287234042553
ORC1,-0.5592744,0.00217,0.07010287234042553
XLOC_001963,-0.8691527,0.00217,0.07010287234042553
CDC25A,-0.6160557,0.00217,0.07010287234042553
DIMT1,0.4927614,0.00217,0.07010287234042553
CARS,-0.4995866,0.00218,0.0702154298642534
GALNTL2,0.6914128,0.00219,0.0702154298642534
ZNF496,0.3881087,0.00219,0.0702154298642534
ZFYVE1,-0.420658,0.00219,0.0702154298642534
IFT20,-0.4564673,0.00219,0.0702154298642534
ZNF25,0.4483006,0.0022,0.07021831831831833
TNFRSF6B,-0.448841,0.0022,0.07021831831831833
GDF15,0.7708895,0.0022,0.07021831831831833
PTPN13,-0.5152975,0.00222,0.07053892376681616
YPEL5,-0.3938205,0.00222,0.07053892376681616
C20orf132,-0.4555318,0.00222,0.07053892376681616
FAF1,0.4666233,0.00223,0.0707509104477612
MPST,0.3778291,0.00224,0.07096226527570788
TRIP6,0.4901746,0.00225,0.07106723625557206
ISCA1,-0.4916236,0.00225,0.07106723625557206
C21orf67,-0.4532657,0.00226,0.07117158518518517
DVL1,0.6634762,0.00226,0.07117158518518517
LOC100507372,-0.4201892,0.00228,0.07137386861313869
PSMA8,-0.7309675,0.00228,0.07137386861313869
SSSCA1,0.3747779,0.00228,0.07137386861313869
TMIE,-0.5231349,0.00228,0.07137386861313869
DDX46,-0.3858789,0.00229,0.07137386861313869
OR10AG1,-0.4773094,0.00229,0.07137386861313869
EPHA7,-0.4479989,0.0023,0.07137386861313869
AKR1D1,-0.5897433,0.0023,0.07137386861313869
SEL1L3,-0.4359041,0.0023,0.07137386861313869
PRDM13,0.4103783,0.0023,0.07137386861313869
C10orf114,-0.4581164,0.00231,0.07147281159420289
USP24,0.4144469,0.00231,0.07147281159420289
RPH3AL,0.4117408,0.00232,0.07147281159420289
ZNF295-AS1,-0.7305554,0.00232,0.07147281159420289
LOC400657,-0.5782559,0.00232,0.07147281159420289
AGAP3,0.4482926,0.00233,0.07166300142247511
LINC00487,-0.4999426,0.00234,0.07166300142247511
OMA1,0.4462897,0.00235,0.07166300142247511
SURF2,0.5033398,0.00235,0.07166300142247511
NLN,0.4400715,0.00235,0.07166300142247511
MTHFD1L,-0.493046,0.00235,0.07166300142247511
CCDC157,-0.6408256,0.00236,0.07166300142247511
MBD3,-0.3999143,0.00236,0.07166300142247511
GMPR,0.4683621,0.00236,0.07166300142247511
SCG2,0.6658412,0.00237,0.07166300142247511
PLA2G1B,-0.4278617,0.00237,0.07166300142247511
DRGX,-0.4537169,0.00237,0.07166300142247511
AKAP3,-0.6919469,0.00237,0.07166300142247511
C16orf93,-0.5982223,0.00238,0.07176121985815603
ZNF436,-0.5363833,0.00238,0.07176121985815603
S100A1,-0.3917322,0.00239,0.07185464788732393
HPRT1,0.3975682,0.00239,0.07185464788732393
PTPRO,-0.7813763,0.0024,0.07185464788732393
RALYL,-0.764272,0.0024,0.07185464788732393
DNAJC22,-0.6257315,0.0024,0.07185464788732393
HIST1H2BC,-0.4387281,0.00241,0.0720475350140056
CCDC169,0.6864862,0.00242,0.0720475350140056
NAT1,-0.5535273,0.00242,0.0720475350140056
SFR1,0.4684145,0.00242,0.0720475350140056
PALM3,0.6779054,0.00243,0.07214317039106144
PDCL2,0.4689895,0.00243,0.07214317039106144
RFFL,0.4962682,0.00244,0.07233902370990236
CCAR1,-0.5102237,0.00246,0.0727290959666203
CGREF1,-0.4074763,0.00246,0.0727290959666203
MIOS,0.4726128,0.00247,0.07292331944444444
ING3,-0.5468877,0.00248,0.07311700416088765
PIP5KL1,0.4495402,0.00249,0.073208755186722
AIMP1,0.3754066,0.00249,0.073208755186722
HHIPL2,0.8757162,0.0025,0.07328993131868132
COMMD5,-0.4047528,0.0025,0.07328993131868132
ADAL,-0.4374582,0.00251,0.07328993131868132
PCSK1,0.8964825,0.00251,0.07328993131868132
PPRC1,0.3935228,0.00251,0.07328993131868132
NTN1,-0.5606072,0.00252,0.07338032876712329
BCDIN3D,-0.4545366,0.00252,0.07338032876712329
TBCD,0.465368,0.00253,0.07357073871409028
LOC100506297,-0.8286626,0.00254,0.07376062841530055
MLKL,0.5272324,0.00255,0.07383706919945726
DDHD1,-0.4520312,0.00255,0.07383706919945726
SLU7,-0.4020395,0.00256,0.07383706919945726
HK2,0.6065249,0.00256,0.07383706919945726
POC5,-0.4675,0.00257,0.07391247978436657
SNORD94,0.4408612,0.00257,0.07391247978436657
IFI30,-0.4802904,0.00258,0.07391247978436657
LINC00311,-0.4755183,0.00258,0.07391247978436657
FAAH2,0.3956132,0.00258,0.07391247978436657
LUC7L2,-0.3773526,0.00259,0.07409909825033646
ARHGEF3,-0.4094245,0.00261,0.07446896732026144
SAMD15,-0.5099672,0.00261,0.07446896732026144
C17orf96,-0.5061849,0.00262,0.07446896732026144
FLJ25758,-0.6485561,0.00263,0.07446896732026144
TMEM120A,0.4366396,0.00264,0.07446896732026144
PIN4,-0.4973336,0.00264,0.07446896732026144
C2CD2,0.4012392,0.00264,0.07446896732026144
KLK1,0.4186464,0.00265,0.07446896732026144
LOC441455,-0.412602,0.00265,0.07446896732026144
OTOP3,-0.6087845,0.00265,0.07446896732026144
PODN,-0.5038297,0.00265,0.07446896732026144
OR1G1,-0.419548,0.00265,0.07446896732026144
LOC100506731,-0.7427413,0.00266,0.07446896732026144
ST6GALNAC5,0.4668327,0.00266,0.07446896732026144
MEGF9,-0.4925935,0.00267,0.07446896732026144
NEUROG1,-0.5355452,0.00267,0.07446896732026144
BTG3,0.5265894,0.00267,0.07446896732026144
SERPINI1,-0.513229,0.00267,0.07446896732026144
MAP1A,-0.594278,0.00267,0.07446896732026144
ARF4,-0.4376423,0.00268,0.07446896732026144
CATSPER3,0.4546473,0.00268,0.07446896732026144
LOC100132781,-0.73952,0.00268,0.07446896732026144
ALDH1L2,-0.637718,0.00269,0.07464925587467364
MRPS25,0.5001214,0.0027,0.07473164062500001
KLK14,0.6397038,0.0027,0.07473164062500001
DOK6,0.401886,0.00271,0.07491088426527959
SLC29A1,0.4713903,0.00273,0.07536572727272726
KCNJ11,0.8777185,0.00274,0.07544582901554404
TICAM1,0.4046696,0.00274,0.07544582901554404
PNN,-0.5975485,0.00276,0.07560479381443298
LOC100132815,-0.5435307,0.00276,0.07560479381443298
VAMP8,0.4269462,0.00276,0.07560479381443298
C19orf18,-0.4989482,0.00276,0.07560479381443298
LOC283553,0.5424195,0.00277,0.07574333333333334
SLC13A3,0.4565794,0.00278,0.07574333333333334
FAM127C,-0.5089734,0.00279,0.07574333333333334
PDK4,0.6776331,0.00279,0.07574333333333334
LOC100505869,-0.5090669,0.00279,0.07574333333333334
CMKLR1,0.5943535,0.00279,0.07574333333333334
TAMM41,-0.4607037,0.00279,0.07574333333333334
COL1A2,0.4744596,0.0028,0.07591785714285713
PPP1R1B,-0.7403729,0.00281,0.07607200507614213
UQCRBP1,0.4295284,0.00282,0.07607200507614213
XLOC_l2_008088,0.8199104,0.00282,0.07607200507614213
SLC45A2,-0.3565974,0.00282,0.07607200507614213
PGBD2,-0.467769,0.00284,0.07641756962025317
PCP4L1,-0.4990934,0.00284,0.07641756962025317
DMRTC1,0.5032493,0.00285,0.07649299242424243
LOC645676,-0.4618295,0.00285,0.07649299242424243
TYRO3,0.4717515,0.00286,0.07666459016393443
ZNF557,-0.4199223,0.00287,0.0768357556675063
GSTA4,-0.3829639,0.00289,0.07705662499999999
LOC100507599,-0.4528576,0.00289,0.07705662499999999
SLC43A1,0.4189046,0.0029,0.07705662499999999
FLJ31306,-0.5156039,0.0029,0.07705662499999999
SPAG6,-0.5125139,0.0029,0.07705662499999999
KBTBD4,-0.4542673,0.0029,0.07705662499999999
EXOSC7,0.4661464,0.00291,0.07712951371571072
CCDC18,-0.3849207,0.00291,0.07712951371571072
PPHLN1,-0.4388091,0.00292,0.07720203980099502
COTL1,0.5630027,0.00292,0.07720203980099502
XLOC_002006,-0.5092135,0.00293,0.07737019875776398
FBXL2,0.4079184,0.00294,0.07744185873605948
USP44,-0.4276125,0.00294,0.07744185873605948
PODXL,0.4057525,0.00297,0.07803867737948085
DNHD1,-0.4753224,0.00297,0.07803867737948085
C5orf55,-0.4324614,0.00298,0.07810833538840938
LOC100506235,-0.4777372,0.00298,0.07810833538840938
PARP16,-0.4461542,0.00299,0.07815073529411765
SPTBN4,0.3736462,0.00299,0.07815073529411765
NCAPG,-0.486905,0.003,0.07815073529411765
RGS16,0.4493188,0.003,0.07815073529411765
DUSP5,0.4238872,0.003,0.07815073529411765
ACOT13,0.4761903,0.00301,0.0782879756097561
CBR4,-0.5018199,0.00302,0.0782879756097561
SNX22,-0.4412388,0.00302,0.0782879756097561
FIGN,-0.4393336,0.00302,0.0782879756097561
TBC1D2,0.6056967,0.00303,0.07845153471376372
GAS2L1,0.4453246,0.00304,0.07861469586374696
HEXA,-0.3665804,0.00305,0.07877746051032808
CT47A11,0.4067458,0.00306,0.07884414545454545
LOC642361,-0.422582,0.00306,0.07884414545454545
USH1C,1.2345629,0.00307,0.07900604116222759
WDR65,-0.5633091,0.00308,0.0791675453446191
ENKUR,-0.4925078,0.00309,0.07923296743063932
ST6GALNAC4,0.5791661,0.00309,0.07923296743063932
UBXN4,-0.631778,0.0031,0.07939361445783132
LOC284440,0.4668472,0.00311,0.07945825721153847
ALPK3,0.5297333,0.00311,0.07945825721153847
PCDHGB3,-0.4062362,0.00312,0.07952258992805755
PFKP,0.5611936,0.00312,0.07952258992805755
DKK1,-0.543134,0.00314,0.07984088516746413
PIWIL4,0.6401909,0.00314,0.07984088516746413
HULC,-0.3802517,0.00315,0.07996680952380952
MAPKAPK2,0.4401675,0.00316,0.07996680952380952
TTPAL,-0.3820836,0.00316,0.07996680952380952
ICA1,0.4027047,0.00316,0.07996680952380952
GAB1,-0.4914431,0.00317,0.08012448275862069
NTRK3,-0.3980287,0.00318,0.08021040887850467
ZNF804A,-0.5359845,0.00319,0.08021040887850467
MTG1,-0.7784833,0.00319,0.08021040887850467
SLC7A6,-0.7507743,0.00319,0.08021040887850467
WHAMMP2,0.371748,0.0032,0.08021040887850467
ZNF839,-0.3803729,0.0032,0.08021040887850467
CCDC167,0.3932989,0.00321,0.08021040887850467
DNAJA1,-0.4225122,0.00321,0.08021040887850467
FBXO5,-0.5503038,0.00322,0.08021040887850467
VPRBP,-0.381133,0.00322,0.08021040887850467
TMEM52,0.4048724,0.00323,0.08021040887850467
GBA,-0.5110871,0.00323,0.08021040887850467
TMBIM4,0.4037554,0.00323,0.08021040887850467
NAT6,-0.392526,0.00323,0.08021040887850467
PCDH10,-0.3725133,0.00323,0.08021040887850467
RNF31,0.5200124,0.00324,0.08027118881118882
PCP4,0.3899442,0.00324,0.08027118881118882
TPSAB1,-0.5041933,0.00325,0.08033168604651163
APOL5,0.5968966,0.00325,0.08033168604651163
NINJ1,0.5675039,0.00326,0.08048527293844367
MIR22HG,-0.6493246,0.00328,0.08066381776239907
MXD4,-0.4835427,0.00328,0.08066381776239907
CYP4V2,-0.5465459,0.00328,0.08066381776239907
KRT33A,-0.816921,0.00329,0.08066381776239907
SLC25A35,-0.3683364,0.00329,0.08066381776239907
FBXO27,0.4376602,0.00329,0.08066381776239907
ZNF688,-0.3676287,0.0033,0.08072278481012658
SEPHS2,-0.4121061,0.0033,0.08072278481012658
CALHM2,0.3940761,0.00331,0.08087433333333333
HMGB3,-0.4597013,0.00332,0.08093261467889909
STXBP3,0.3694897,0.00332,0.08093261467889909
CUX2,-0.4333518,0.00333,0.08099062929061784
LOC389906,0.3550068,0.00333,0.08099062929061784
TREX1,-0.3573054,0.00335,0.08138394285714286
LOC100128264,-0.5921,0.00337,0.0814972582480091
CDK6,0.4659069,0.00337,0.0814972582480091
C8orf82,0.4125969,0.00337,0.0814972582480091
FAHD2A,-0.3746168,0.00337,0.0814972582480091
CENPV,0.4471116,0.0034,0.08199815610859729
EFHC1,-0.6879441,0.0034,0.08199815610859729
RFPL3-AS1,0.3918393,0.00341,0.08199815610859729
SURF1,-0.4411854,0.00341,0.08199815610859729
C2orf3,0.4103478,0.00341,0.08199815610859729
EPG5,-0.3684629,0.00342,0.08214569491525422
C1orf52,-0.383409,0.00343,0.08220012401352875
LOC100134317,0.5425908,0.00343,0.08220012401352875
WFIKKN1,0.5300322,0.00344,0.08230824915824916
NEURL,0.4499503,0.00345,0.08230824915824916
PARD6A,0.359441,0.00345,0.08230824915824916
CCDC50,0.5577543,0.00345,0.08230824915824916
DLEU2L,-0.3935867,0.00347,0.08269258968609866
CTSL1P8,0.5154577,0.0035,0.08322091722595078
TOLLIP,0.501014,0.0035,0.08322091722595078
LCMT2,-0.3710282,0.00351,0.08327239955357144
KHNYN,0.372888,0.00351,0.08327239955357144
POPDC2,-0.6486331,0.00353,0.08365352285395763
LOC282997,-0.4564627,0.00354,0.08379708240534521
CCNB1IP1,0.4130576,0.00356,0.08386003296703297
CDK5RAP2,0.4690587,0.00356,0.08386003296703297
MAN1A1,-0.7629113,0.00357,0.08386003296703297
MGC2752,-0.3809356,0.00357,0.08386003296703297
RABL3,-0.3858353,0.00357,0.08386003296703297
MYD88,-0.6158735,0.00357,0.08386003296703297
VWC2L,-0.5447261,0.00358,0.08386003296703297
LOC100505554,-0.3905217,0.00358,0.08386003296703297
GNPTAB,0.4643355,0.00359,0.08386003296703297
FBLN2,0.3694277,0.00359,0.08386003296703297
LOC100505483,0.4076922,0.00359,0.08386003296703297
RBM14-RBM4,-0.5528526,0.00359,0.08386003296703297
DCT,-0.504362,0.0036,0.08390921052631578
DSE,-0.7655826,0.0036,0.08390921052631578
NPC2,0.4175092,0.00361,0.08405013143483023
PRKCD,0.4027868,0.00362,0.08414712104689204
XLOC_008943,-0.9324605,0.00363,0.08414712104689204
SERPINA4,0.4820339,0.00363,0.08414712104689204
DUSP6,0.3952593,0.00363,0.08414712104689204
RDH12,-0.4081475,0.00366,0.08475013071895425
TMEM116,0.3493135,0.00367,0.08488921653971708
ITPRIPL2,0.3970304,0.00368,0.0849356786102063
LOC100128640,-0.432631,0.00368,0.0849356786102063
RAB3C,0.3616537,0.00369,0.08498193932827736
UNC5B,0.7669949,0.00369,0.08498193932827736
WDR16,-0.8299271,0.0037,0.08512002164502165
SUMO3,0.3487906,0.00371,0.08516499462943071
ACRV1,0.5391996,0.00372,0.08516499462943071
MKRN3,-0.3838112,0.00372,0.08516499462943071
ZNF790,-0.4591858,0.00372,0.08516499462943071
ZNF582,-0.4388565,0.00373,0.08516499462943071
MTMR1,0.3839816,0.00373,0.08516499462943071
LRRC34,-0.5965171,0.00373,0.08516499462943071
STAT5A,0.7514237,0.00374,0.08530023479188902
PDP1,-0.4357137,0.00375,0.08530023479188902
LOC100507250,0.7163568,0.00376,0.08530023479188902
BCL3,0.478198,0.00376,0.08530023479188902
SMARCAD1,-0.4817624,0.00376,0.08530023479188902
LOC440910,0.7962558,0.00376,0.08530023479188902
CNOT6L,-0.3511357,0.00378,0.08566253731343283
CBR3,-1.5384277,0.00379,0.08570641489361702
SFXN4,0.4809009,0.00379,0.08570641489361702
SUSD1,0.3900881,0.0038,0.08574629355860612
CCDC3,0.5138524,0.00381,0.08574629355860612
RTN4R,0.4185809,0.00382,0.08574629355860612
LOC100506469,-0.5218752,0.00382,0.08574629355860612
RBM28,0.3531487,0.00382,0.08574629355860612
NMNAT3,0.6118108,0.00382,0.08574629355860612
NR3C1,0.3400307,0.00382,0.08574629355860612
TYRP1,-0.3938566,0.00383,0.08578957850368808
SHMT2,-0.4136786,0.00383,0.08578957850368808
GATS,-0.4095336,0.00384,0.08583268138801262
LGALS16,-0.7405608,0.00384,0.08583268138801262
PSPC1,-0.5108603,0.00385,0.08596580882352942
CLEC11A,0.4100588,0.00386,0.08600840670859539
C10orf76,-0.4130367,0.00386,0.08600840670859539
SNORA74B,-0.4556954,0.00387,0.08614093193717277
CLEC4GP1,0.3927158,0.00388,0.0861830303030303
MORC2-AS1,-0.5602436,0.00388,0.0861830303030303
PACS1,0.4726087,0.00389,0.08631495824634655
POU3F2,-0.5640849,0.00393,0.08697048805815161
DEDD2,-0.3749339,0.00394,0.08697048805815161
C1orf212,-0.4304113,0.00394,0.08697048805815161
SYT6,-0.3773724,0.00394,0.08697048805815161
FLAP,-0.4978779,0.00394,0.08697048805815161
PRR7,0.4848917,0.00395,0.08710077800829875
SALL1,0.503048,0.00397,0.08745107772020724
CCDC111,-0.3981848,0.004,0.08787687628865978
FAM83G,0.4291998,0.00401,0.08787687628865978
ProSAPiP1,0.4425368,0.00401,0.08787687628865978
APLNR,-0.3775615,0.00401,0.08787687628865978
NFASC,0.4627111,0.00401,0.08787687628865978
XLOC_l2_012911,-0.4525823,0.00403,0.08822421215242018
IL17B,0.8132277,0.00404,0.08829830769230769
C8orf44,-0.4646525,0.00405,0.08829830769230769
CCNG2,-0.5129476,0.00405,0.08829830769230769
ANKRD35,-0.6117493,0.00405,0.08829830769230769
TUBA1A,-0.4585813,0.00406,0.08842563524590163
AGPAT4-IT1,0.5766715,0.00409,0.0887154387755102
LOC392364,0.4465245,0.00409,0.0887154387755102
GPRASP1,-0.6232735,0.00409,0.0887154387755102
BRD2,-0.446004,0.00409,0.0887154387755102
RUNX1T1,-0.4673087,0.0041,0.0887512219959267
TRMT61B,-0.3704615,0.0041,0.0887512219959267
DCTN5,-0.4575943,0.00411,0.08887718209562563
UNK,-0.4238743,0.00412,0.08891252791878174
NAPG,0.357923,0.00412,0.08891252791878174
ZNF35,-0.3755671,0.00413,0.0890379411764706
SGOL2,-0.6597498,0.00414,0.08907285425101213
