GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
LOC728190,-0.0410208,0.723,0.8662308516034491,0.06236635253583492,False
OR2AT4,-0.0473526,0.723,0.8662308516034491,0.06236635253583492,False
TMED6,-0.0696298,0.724,0.866549856427003,0.06220644535832182,False
WDR1,0.0619028,0.724,0.866549856427003,0.06220644535832182,False
DHX37,-0.0333494,0.724,0.866549856427003,0.06220644535832182,False
EGLN1,-0.0446778,0.724,0.866549856427003,0.06220644535832182,False
HOXB5,0.0572969,0.724,0.866549856427003,0.06220644535832182,False
LOC100506942,0.1024717,0.724,0.866549856427003,0.06220644535832182,False
SLC4A3,-0.0440558,0.724,0.866549856427003,0.06220644535832182,False
GDAP1L1,-0.0286631,0.724,0.866549856427003,0.06220644535832182,False
LOC100294145,-0.0473894,0.724,0.866549856427003,0.06220644535832182,False
MON2,-0.0306644,0.724,0.866549856427003,0.06220644535832182,False
ASAP1-IT1,-0.0475932,0.724,0.866549856427003,0.06220644535832182,False
C14orf23,-0.0817899,0.724,0.866549856427003,0.06220644535832182,False
LINC00254,0.0631397,0.724,0.866549856427003,0.06220644535832182,False
ATPAF1-AS1,0.0451464,0.724,0.866549856427003,0.06220644535832182,False
RETNLB,-0.055154,0.724,0.866549856427003,0.06220644535832182,False
SERPINB6,0.0405218,0.724,0.866549856427003,0.06220644535832182,False
SPRR2F,0.0598067,0.724,0.866549856427003,0.06220644535832182,False
TRPM1,-0.072718,0.724,0.866549856427003,0.06220644535832182,False
LOC154822,-0.0353881,0.725,0.8672096556380824,0.061875895281018736,False
WFIKKN2,0.0532019,0.725,0.8672096556380824,0.061875895281018736,False
NDRG1,0.0362734,0.725,0.8672096556380824,0.061875895281018736,False
C12orf69,-0.0671438,0.725,0.8672096556380824,0.061875895281018736,False
OR8J1,0.0656967,0.725,0.8672096556380824,0.061875895281018736,False
TAS2R40,0.0711178,0.725,0.8672096556380824,0.061875895281018736,False
XLOC_l2_003897,-0.0424583,0.725,0.8672096556380824,0.061875895281018736,False
H2AFJ,0.0439439,0.725,0.8672096556380824,0.061875895281018736,False
AMELY,0.0779365,0.725,0.8672096556380824,0.061875895281018736,False
DIRC2,-0.0294039,0.725,0.8672096556380824,0.061875895281018736,False
EIF2C1,0.0311343,0.725,0.8672096556380824,0.061875895281018736,False
KIAA1614,-0.0789128,0.726,0.8680150731158605,0.061472733217280334,False
SNORD59A,-0.0702205,0.726,0.8680150731158605,0.061472733217280334,False
CYGB,-0.0527544,0.726,0.8680150731158605,0.061472733217280334,False
ZNHIT2,-0.0335698,0.726,0.8680150731158605,0.061472733217280334,False
XLOC_008791,-0.135331,0.726,0.8680150731158605,0.061472733217280334,False
RFC5,-0.040238,0.726,0.8680150731158605,0.061472733217280334,False
TMEM22,0.038504,0.726,0.8680150731158605,0.061472733217280334,False
DOT1L,-0.0269279,0.726,0.8680150731158605,0.061472733217280334,False
PTPN9,0.0331232,0.727,0.8684779994380444,0.06124117876400601,False
XLOC_l2_001233,-0.110218,0.727,0.8684779994380444,0.06124117876400601,False
GLUD1,0.0398211,0.727,0.8684779994380444,0.06124117876400601,False
