GENE_SYMBOL,logFC,P.Value,FDR
LOC727924,0.00482,0.9310184,1.0
SMEK2,-0.0177,0.93113457,1.0
LOC255411,0.00457,0.9313604,1.0
GNB5,0.0156,0.93139666,1.0
DRP2,0.00564,0.93140419,1.0
SHOX,-0.0473,0.93142385,1.0
LOC389033,0.0331,0.93149548,1.0
C1orf74,-0.0155,0.93149925,1.0
HERPUD2,0.0116,0.93164305,1.0
APCS,-0.00797,0.93188131,1.0
SLC43A1,-0.00467,0.93188386,1.0
OVCH1,0.00473,0.93192358,1.0
SDPR,-0.0447,0.93195218,1.0
OR51B2,0.0051,0.93237684,1.0
TNFRSF1A,0.0308,0.93238739,1.0
OGFRL1,0.0132,0.9324643,1.0
FOXI2,0.0399,0.9324821,1.0
C1orf100,0.0339,0.93248356,1.0
C18orf15,-0.0375,0.93251369,1.0
DNAJB8-AS1,0.0047,0.93257435,1.0
VAMP7,0.00593,0.93260461,1.0
TTK,-0.0389,0.93261009,1.0
JAG2,0.0336,0.93263567,1.0
HIST1H2BL,-0.00523,0.93274849,1.0
C19orf40,0.0224,0.93276972,1.0
EBLN1,0.0149,0.93280564,1.0
XLOC_001906,-0.0448,0.9328089,1.0
NEUROD1,0.00463,0.93285777,1.0
SHMT2,-0.00837,0.93289918,1.0
AIRE,-0.0213,0.93291292,1.0
LOC84856,-0.0133,0.93293812,1.0
MRPL23-AS1,-0.0046,0.93299101,1.0
ALDH1L2,-0.0426,0.93311451,1.0
LOC100130705,-0.0324,0.93317331,1.0
ZNF259,0.0102,0.93317998,1.0
OR5K2,-0.00441,0.93318771,1.0
STC2,0.0451,0.93321838,1.0
LOC100192426,0.00489,0.93323334,1.0
DEFB105B,-0.0508,0.93328911,1.0
PDZD8,0.014,0.93345161,1.0
YBX2,0.0266,0.93356573,1.0
LOC286359,-0.00438,0.93358029,1.0
LOC643401,-0.0406,0.93359938,1.0
LOC730183,0.0152,0.93367379,1.0
NFATC4,-0.0285,0.93375472,1.0
C9orf146,-0.0212,0.93377154,1.0
LOC339894,0.016,0.93382052,1.0
LOC100128811,0.0342,0.93387793,1.0
TRAF3IP2-AS1,0.0352,0.93392911,1.0
TERT,-0.0102,0.93395116,1.0
OR52K1,-0.0044,0.93400749,1.0
OR10R3P,0.0115,0.93413678,1.0
C10orf26,-0.0133,0.93415193,1.0
DTX3L,0.00522,0.93422017,1.0
USP33,0.00683,0.93423268,1.0
C9orf71,-0.0145,0.93427751,1.0
XLOC_010889,-0.00433,0.93427966,1.0
GNB4,-0.0278,0.93431143,1.0
SDCCAG3,0.0026815,0.9974549126971656,1.0
MYOT,0.0184,0.93450077,1.0
AVEN,-0.00457,0.93450849,1.0
ABCA11P,0.0209,0.93453284,1.0
WNT2B,-0.0511,0.93454427,1.0
PACRG,-0.0124,0.9346217,1.0
LOC100132891,0.0008600000000000001,0.9974793108784837,1.0
AP2S1,0.00793,0.93477709,1.0
TMCO7,0.00823,0.93479312,1.0
PLD1,0.0206,0.93481543,1.0
C12orf65,0.0096,0.93491672,1.0
KRT14,-0.0354,0.93492144,1.0
HOTAIR,0.0044,0.93499764,1.0
PDCL3,0.0124,0.93503487,1.0
LOC100133106,0.0043,0.93524848,1.0
TFB2M,-0.00727,0.93526345,1.0
TTC31,0.00804,0.93532509,1.0
CLPS,0.0136,0.93535066,1.0
SLC4A11,-0.00751,0.93537234,1.0
TMOD3,0.00587,0.93543224,1.0
OR2B2,0.0254,0.93558162,1.0
OR4S2,0.00424,0.93561693,1.0
LOC283854,-0.0269,0.93561695,1.0
CNTFR,-0.0348,0.93563078,1.0
MEI1,0.025,0.93567627,1.0
NUP205,0.00543,0.93569392,1.0
PTGDS,0.0165,0.9949436531814485,1.0
KIAA1210,0.00443,0.93575184,1.0
INSL5,0.00449,0.93583882,1.0
DPCR1,-0.0353,0.93591257,1.0
CHMP4B,-0.0417,0.93592597,1.0
LRRC30,0.0354,0.93593621,1.0
PAK1,0.015485000000000002,0.9949290643440805,1.0
UBAC1,-0.00507,0.93612841,1.0
LOC100129297,0.00445,0.93618273,1.0
GLE1,0.017,0.93620498,1.0
OR9K2,-0.0043,0.93623652,1.0
PDXDC2P,-0.007635,0.996301871252682,1.0
CHD7,-0.0144,0.93636737,1.0
GPR107,0.0061,0.93638738,1.0
CCDC165,0.0236,0.93646101,1.0
ACO1,0.0108,0.93652111,1.0
LOC253805,-0.0116,0.93652847,1.0
MRPS10,0.00673,0.93654403,1.0
ARHGAP30,0.007734999999999999,0.9963975232530643,1.0
PPYR1,0.0231,0.93665604,1.0
ZDHHC6,-0.0202,0.93676299,1.0
ERV18-1,0.00444,0.93683962,1.0
ZNF431,-0.00418,0.93686412,1.0
KRTAP10-1,0.0135,0.93689661,1.0
STIP1,-0.007015,0.9964367540554252,1.0
SSTR5,0.0282,0.93692967,1.0
ZNF804B,0.00439,0.93696647,1.0
KCNH7,-0.00442,0.93698179,1.0
KRT32,0.034,0.93698348,1.0
USP51,-0.0278,0.93716659,1.0
TECTA,0.0337,0.93716699,1.0
DUSP1,-0.00877,0.93720023,1.0
FH,-0.0061,0.93742519,1.0
HSBP1L1,0.00503,0.9374328,1.0
C16orf59,0.0052,0.93752882,1.0
DCAF15,0.0143,0.93760892,1.0
RNPS1,-0.0079,0.9376617,1.0
SPAG4,-0.01,0.93770114,1.0
ZNF192P1,0.0182,0.93775849,1.0
SNTN,0.0278,0.93776046,1.0
TMEM163,0.00411,0.93787643,1.0
GAN,-0.00679,0.93787674,1.0
CREB5,0.00612,0.93794604,1.0
ADORA2B,0.0232,0.93798085,1.0
SAA3P,-0.0356,0.93800487,1.0
LOC153469,-0.00429,0.93806194,1.0
FPR1,0.0276,0.93810819,1.0
LOC100506190,0.0114,0.93811469,1.0
TMEM186,0.0105,0.93812048,1.0
LOC284578,-0.00409,0.93840339,1.0
TNFAIP8L3,0.0235,0.93841872,1.0
PDYN,-0.00403,0.93853168,1.0
LOC100133039,0.0587,0.93860261,1.0
SACS,6.999999999999975e-05,0.9931047620132363,1.0
NUMA1,-0.00737,0.93867218,1.0
STAB1,0.0387,0.93884785,1.0
OR2A2,-0.0331,0.93896465,1.0
ZNF444,0.00653,0.9389886,1.0
LOC100507205,-0.0298,0.93900893,1.0
LOC100129620,0.059,0.93902938,1.0
LOC254100,-0.0132,0.9390954,1.0
MATN4,-0.0252,0.93928382,1.0
C7orf64,-0.0217,0.93929652,1.0
CES1P2,0.0271,0.93929765,1.0
PLXDC2,-0.0179,0.9393809,1.0
CYGB,-0.00947,0.93941507,1.0
SWT1,-0.0106,0.93943407,1.0
NANOGNB,0.00419,0.93943753,1.0
SCARNA5,0.00923,0.93944807,1.0
AQP12A,-0.00417,0.93951844,1.0
TBC1D14,0.00797,0.93963326,1.0
BMP8A,-0.00501,0.93964549,1.0
LCE3E,-0.0381,0.93965312,1.0
WSCD1,-0.0162,0.93965442,1.0
KRBA2,0.0165,0.93969243,1.0
PLXNA2,-0.0317,0.93973557,1.0
KDM5A,0.00414,0.93986835,1.0
PFAS,-0.0113,0.93987577,1.0
PRAMEF20,0.00415,0.93991648,1.0
SOAT1,0.0126,0.93993455,1.0
NAALADL1,0.0297,0.93994281,1.0
RBM6,0.016,0.93995269,1.0
SLFN14,-0.0043,0.94000894,1.0
LINC00294,-0.0131,0.94004172,1.0
LOC730441,-0.0293,0.9402127,1.0
VWC2,-0.00411,0.94038278,1.0
NCAPG2,-0.0235,0.94042574,1.0
RFPL3-AS1,-0.0188,0.94055188,1.0
RPL7A,-0.00543,0.94057579,1.0
SOX21,-0.0319,0.94059381,1.0
CUL1,0.00503,0.94060348,1.0
DDAH1,-0.00427,0.94063012,1.0
OR13F1,0.00413,0.94067689,1.0
DPCD,0.004435,0.997343529200145,1.0
LINC00322,-0.0307,0.94071707,1.0
ZBTB8A,-0.00901,0.94084452,1.0
DDX28,0.0042,0.94085433,1.0
ACPT,-0.0253,0.94091631,1.0
LYPD2,0.0459,0.9410392,1.0
PRAMEF19,-0.00467,0.94105255,1.0
C8orf50,0.0317,0.94110393,1.0
ZNF853,-0.00397,0.94112723,1.0
PEF1,0.00627,0.94118666,1.0
KCNG2,0.00412,0.94120192,1.0
LOC729177,0.00403,0.94125125,1.0
SPINK2,0.00405,0.94125137,1.0
SOST,0.015,0.941331,1.0
RNASE13,-0.0227,0.94133588,1.0
LOC728196,-0.00388,0.94139834,1.0
C18orf12,0.0297,0.94148845,1.0
XLOC_012166,-0.0388,0.94150293,1.0
KRTAP21-2,-0.0391,0.94153612,1.0
LOC283585,-0.0278,0.94155415,1.0
SMAD4,-0.00937,0.94160443,1.0
C21orf62,0.00373,0.9979672842128273,1.0
SOX15,-0.0293,0.94168719,1.0
USP46,0.0146,0.94173524,1.0
LOC401445,0.00405,0.94181871,1.0
GPHB5,-0.0346,0.9418263,1.0
ZNF35,0.021,0.94192887,1.0
UBL4B,0.0258,0.94195765,1.0
TIMM50,0.0072,0.94198341,1.0
LOC374890,-0.0183,0.9420046,1.0
H2BFXP,-0.010605,0.9962057923433861,1.0
OR3A1,0.00411,0.9420579,1.0
PUS7L,-0.00388,0.94207086,1.0
MAGEB18,-0.00395,0.94209083,1.0
KLHL17,0.00754,0.94220757,1.0
CENPC1,0.0135,0.94224494,1.0
KRT71,-0.0268,0.94225457,1.0
LOC728743,0.0125,0.94232719,1.0
ACIN1,-0.0252,0.94234833,1.0
LOC340090,0.00429,0.94239141,1.0
FAM200A,0.0183,0.94240697,1.0
LINC00308,0.0167,0.94246395,1.0
TTC15,-0.0044,0.94253709,1.0
OIT3,-0.00582,0.94256345,1.0
PDK3,-0.0148,0.94257216,1.0
CYB5B,0.014,0.94258711,1.0
SDR9C7,0.0313,0.9426493,1.0
GPKOW,-0.00393,0.94273508,1.0
KRTAP5-6,0.0428,0.94278589,1.0
MSMP,-0.0316,0.94289607,1.0
WBSCR16,0.0066,0.94295157,1.0
SLC38A9,0.006,0.94299395,1.0
ITGB5,-0.0125,0.94299616,1.0
PAGE2,-0.0143,0.94300498,1.0
NOXRED1,0.00376,0.94311483,1.0
LOC728099,0.00375,0.94314432,1.0
COG5,-0.00483,0.94322667,1.0
NUDT6,0.008,0.94328974,1.0
BOD1,-0.0126,0.94331033,1.0
LPXN,0.011,0.94332581,1.0
COL24A1,-0.0339,0.94341597,1.0
LOC283738,-0.00373,0.94344295,1.0
C8orf28,0.00402,0.94344737,1.0
C17orf100,0.0167,0.94347829,1.0
CRHR2,-0.0187,0.94351574,1.0
LOC647070,-0.02,0.94353012,1.0
LIG3,0.0181,0.94356685,1.0
FLJ44313,0.0167,0.94359232,1.0
LOC644248,0.00391,0.94359512,1.0
LOC113230,-0.0259,0.94364912,1.0
LOC93432,0.00372,0.94373573,1.0
LOC100128386,0.0207,0.94377917,1.0
TATDN2,0.017,0.94378042,1.0
LOC157503,0.00407,0.94379403,1.0
GARS,0.017,0.94380639,1.0
LOC284191,-0.0302,0.94382918,1.0
MGC16025,-0.0357,0.9438863,1.0
LOC729187,0.00371,0.94407625,1.0
LOC401588,-0.0126,0.94410143,1.0
HCAR2,0.0292,0.94416107,1.0
NEIL2,0.00704,0.94418201,1.0
LOC100131053,0.0118,0.94422536,1.0
ARL5A,0.00691,0.94424257,1.0
COPS4,0.00637,0.94425421,1.0
LOC100129240,-0.00365,0.94428091,1.0
LOC100131023,0.00395,0.94434575,1.0
GTF2IRD1,-0.0125,0.94437493,1.0
RBMY2FP,-0.00363,0.94444981,1.0
NMB,-0.0074,0.94448605,1.0
ANKRD13D,0.00573,0.94449213,1.0
XLOC_003429,0.0447,0.94453475,1.0
C22orf32,0.0385,0.94454857,1.0
CNTN2,0.0273,0.9446064,1.0
C8orf75,0.0356,0.94465565,1.0
CALR3,-0.0168,0.94472234,1.0
RPS8,-0.00517,0.94472675,1.0
KRTAP6-1,0.0373,0.94481052,1.0
OR52B6,0.00383,0.94484175,1.0
IP6K3,-0.00713,0.94486382,1.0
ZNF624,-0.0325,0.94488709,1.0
PARK7,-0.00923,0.94500298,1.0
KCNK2,0.00372,0.94504632,1.0
PEX3,-0.006755,0.9951295614169042,1.0
DYNC1I1,0.0142,0.94509992,1.0
LOC254896,0.00841,0.94510933,1.0
NFRKB,-0.0183,0.94515381,1.0
OR1S1,-0.0297,0.94517098,1.0
AGPAT4-IT1,-0.035,0.94522691,1.0
CHST9,-0.0113,0.94530879,1.0
TMEM161B,-0.0101,0.94531883,1.0
KIAA1191,-0.0053,0.94533054,1.0
TBC1D19,-0.0167,0.94534874,1.0
LOC100130175,0.0239,0.94535979,1.0
CCL26,0.0174,0.94536924,1.0
CYLC1,-0.00368,0.94539524,1.0
LOC100131492,-0.00358,0.94547899,1.0
RASAL1,0.0479,0.94550279,1.0
ZNF837,-0.0056,0.94556017,1.0
AWAT2,0.0536,0.94571408,1.0
PRKAR1A,0.00969,0.94578518,1.0
MFAP2,0.0102,0.9457989,1.0
XLOC_012885,-0.0219,0.94585775,1.0
ENY2,-0.00783,0.94592663,1.0
SCO2,0.00497,0.94597194,1.0
DOCK11,-0.0216,0.94605082,1.0
CEACAM8,-0.0199,0.94605163,1.0
TNNI3,-0.012,0.94605438,1.0
LOC645553,0.0276,0.94606168,1.0
FLJ45831,0.0222,0.94607563,1.0
C11orf9,-0.0020999999999999994,0.9949104317704207,1.0
TRAP1,0.00603,0.94623807,1.0
TRIM69,-0.0184,0.94630863,1.0
RRP8,0.00807,0.94632497,1.0
PCDHGC5,0.0336,0.94635756,1.0
OR2M3,-0.0288,0.94641019,1.0
LOC613126,0.00381,0.94644573,1.0
FBXO25,-0.0067,0.94653117,1.0
KCNC4,0.0221,0.94654243,1.0
FCER1A,-0.00929,0.94654975,1.0
NFYB,-0.00601,0.94660138,1.0
C3orf22,-0.00717,0.94682436,1.0
NBPF14,-0.00973,0.94688097,1.0
DBIL5P2,-0.0266,0.94690039,1.0
FAM46D,0.00347,0.94699797,1.0
ENPP6,-0.00354,0.94700168,1.0
ZFP28,0.00377,0.94702128,1.0
NACAP1,-0.031,0.94707474,1.0
OPCML,0.0036,0.94710001,1.0
DHRS7C,0.0036,0.9472334,1.0
FBXO18,0.01345,0.9953622880424161,1.0
TULP4,0.0151,0.94736917,1.0
WDR43,-0.00863,0.9474726,1.0
POLA2,-0.00899,0.94747963,1.0
LYZL6,0.00364,0.94748618,1.0
CARS,0.0133,0.94752642,1.0
EHD3,-0.0205,0.94760556,1.0
NEK9,-0.00867,0.94762961,1.0
CPSF7,-0.0156,0.94763696,1.0
LOC153910,-0.0132,0.94769214,1.0
FAM189A1,-0.0136,0.94777803,1.0
CD19,-0.0128,0.94779086,1.0
SFT2D1,0.0118,0.94780361,1.0
SPRR2F,-0.0285,0.94783149,1.0
MMP20,-0.00354,0.94788784,1.0
C6orf26,-0.0197,0.94793696,1.0
RFX4,0.00353,0.94798789,1.0
MOCS3,0.0539,0.94822435,1.0
ZRANB1,-0.00919,0.94826987,1.0
GCNT7,-0.0036,0.94830344,1.0
FAM73A,0.00637,0.94838439,1.0
HSDL2,-0.00947,0.94840976,1.0
SERF1B,0.0114,0.94841304,1.0
CPEB2,-0.0238,0.94843423,1.0
CXCR2,0.0247,0.94851711,1.0
PSMA7,-0.0047,0.94851758,1.0
C14orf177,0.00588,0.9485389,1.0
GPR27,0.00353,0.94855726,1.0
REN,0.00484,0.94860275,1.0
ZNF750,-0.0293,0.94873798,1.0
FURIN,-0.0225,0.9488544,1.0
OR5V1,-0.0234,0.94891326,1.0
LOC401242,0.0346,0.94893507,1.0
A4GNT,-0.0246,0.94899123,1.0
EFHA2,0.0114,0.9490531,1.0
GRIA1,-0.00353,0.94911808,1.0
MED11,0.00777,0.94914841,1.0
CTSS,-0.0355,0.94916601,1.0
RHD,-0.00372,0.94928051,1.0
LAIR2,-0.00352,0.94928969,1.0
SGK110,-0.0214,0.94934945,1.0
YWHAE,0.002755,0.9970373294327819,1.0
SLC12A6,-0.00912,0.94947052,1.0
OR52E4,-0.0033,0.94950246,1.0
LOC646498,-0.0382,0.9495072,1.0
RBM24,0.0183,0.94955996,1.0
IAPP,-0.0403,0.94958077,1.0
PCYT1A,0.013,0.94959092,1.0
XLOC_013923,0.0254,0.94962772,1.0
CDC6,-0.0205,0.94962941,1.0
LOC100128818,0.0258,0.94966531,1.0
XLOC_006507,0.00939,0.94975002,1.0
PCDHA7,0.0281,0.94978529,1.0
RORB,0.0282,0.94981648,1.0
TCN2,0.0176,0.94984969,1.0
INHBA,0.00644,0.94991301,1.0
OR4N3P,-0.00327,0.95005291,1.0
PRPSAP1,-0.00497,0.95010827,1.0
C10orf95,0.0105,0.95019161,1.0
ZNF707,0.0106,0.9502544,1.0
FKBP10,0.0127,0.95025668,1.0
LOC440700,0.0045,0.95027811,1.0
SUZ12,-0.00413,0.95030206,1.0
LOC284215,0.00329,0.95034561,1.0
CLEC4A,0.0142,0.95039007,1.0
KLHL33,-0.0221,0.95042806,1.0
LOC100131195,0.0268,0.95050035,1.0
C3orf72,-0.00335,0.95057406,1.0
RPL12,0.00603,0.95065638,1.0
TELO2,-0.00693,0.95070139,1.0
DHX38,0.0128,0.950712,1.0
SLC16A11,0.0237,0.95091228,1.0
PPP4R1,0.0281,0.95098125,1.0
CST2,0.0314,0.951163,1.0
LOC100129785,-0.0296,0.95126814,1.0
GCM1,-0.0348,0.9513189,1.0
GFER,0.00576,0.95135952,1.0
OAZ1,-0.00333,0.95138421,1.0
LCN6,-0.00324,0.95141328,1.0
LOC120824,-0.0386,0.95146859,1.0
PTK7,-0.0173,0.95153576,1.0
PIGG,0.00827,0.95178171,1.0
DCUN1D1,0.00682,0.95180244,1.0
FGF4,0.0188,0.95182594,1.0
MAGED1,-0.00353,0.9518705,1.0
TCF19,0.0359,0.95189854,1.0
HTR6,-0.0292,0.95191769,1.0
LOC286161,-0.0118,0.95196648,1.0
DDX5,0.00487,0.95200372,1.0
TMEM93,0.00673,0.95203565,1.0
FSTL4,-0.0426,0.95212856,1.0
FZD2,0.0259,0.95234034,1.0
SNORA58,0.0447,0.95245157,1.0
LOC642422,-0.00323,0.95246669,1.0
GPR171,0.0115,0.95268892,1.0
FSCN2,0.0248,0.95278486,1.0
OXER1,0.00577,0.95287912,1.0
OPRD1,-0.00945,0.95288577,1.0
XLOC_011130,0.0412,0.95289014,1.0
LOC100129111,0.0198,0.95289089,1.0
ZNF407,-0.0024349999999999997,0.9957633871023883,1.0
ZNF782,-0.00498,0.9978446977214063,1.0
NEUROG1,0.0289,0.95298642,1.0
TMEM229A,-0.00314,0.95303892,1.0
CCNJL,-0.0247,0.9530535,1.0
BTN2A2,-0.0218,0.95313752,1.0
SNX16,-0.0129,0.95314305,1.0
PRSS47,-0.0117,0.95316441,1.0
HIST1H3F,0.00655,0.95323863,1.0
C6orf58,0.0252,0.95326106,1.0
GRIK5,-0.0215,0.95329897,1.0
HIST2H2BA,0.00323,0.95334979,1.0
ZNF189,0.00441,0.95338081,1.0
POTEB,0.00318,0.95338418,1.0
ELF1,-0.009555000000000001,0.9984795098897609,1.0
RNASEH2B,0.00917,0.9535311,1.0
SLC22A25,-0.0292,0.95358267,1.0
C19orf21,0.0142,0.95358518,1.0
PSMA2,0.0037,0.95373504,1.0
C15orf24,0.0033,0.95374672,1.0
RAB3B,-0.0073,0.95376136,1.0
RAD51AP2,0.0209,0.95376285,1.0
IQCF6,0.0116,0.95382784,1.0
CDH24,-0.00899,0.95384662,1.0
PLA2G2C,-0.0194,0.9538959,1.0
TNPO1,-0.0183,0.95396638,1.0
TOPORS,-0.0103,0.95397456,1.0
XLOC_002078,-0.00907,0.9539852,1.0
COQ2,-0.00853,0.95403183,1.0
LIPN,-0.0316,0.95404872,1.0
GSTK1,-0.003815,0.9967442176294204,1.0
MSI1,0.0344,0.95406881,1.0
OR7G1,-0.0257,0.95408318,1.0
C19orf2,0.00898,0.95408406,1.0
EIF5AL1,-0.0164,0.95420019,1.0
XLOC_001856,-0.00607,0.95424689,1.0
OVOL2,0.0107,0.95426291,1.0
LOC730651,0.0382,0.95439985,1.0
B3GAT1,-0.0159,0.95440855,1.0
FZD6,0.00737,0.95446389,1.0
C20orf166-AS1,0.0391,0.9544972,1.0
ART1,-0.0339,0.95459074,1.0
ZNF266,-0.013000000000000001,0.996493237427287,1.0
MRPL2,0.0106,0.95472142,1.0
FCHSD1,-0.0293,0.9547354,1.0
FOXC1,0.0125,0.95475742,1.0
GALNT8,-0.00336,0.95481916,1.0
LINC00173,-0.0186,0.9548243,1.0
TTC38,-0.0077,0.95486235,1.0
NPY,0.0232,0.95490991,1.0
MBNL3,-0.0147,0.95495964,1.0
KCNJ1,-0.00308,0.95496885,1.0
SV2A,-0.001595,0.998129476734134,1.0
ZNF16,-0.0115,0.95510225,1.0
USP50,0.0442,0.95527318,1.0
XLOC_009483,0.0206,0.95533952,1.0
KRTAP5-2,0.0351,0.9553653,1.0
TNFAIP2,0.00353,0.95538212,1.0
LOC100130285,0.00662,0.95542544,1.0
ZNF395,0.00413,0.95556504,1.0
VAMP8,0.00533,0.9556218,1.0
ACVR1B,-0.0168,0.95562274,1.0
PLA2G2E,0.00306,0.95569548,1.0
LPPR3,0.0251,0.95576582,1.0
LOC400756,-0.0113,0.95579908,1.0
LSM12,-0.00493,0.95594544,1.0
CNTN3,0.011,0.95601503,1.0
ZNF670,-0.0216,0.95601999,1.0
RBM15,-0.00979,0.9560699,1.0
OR2A14,0.00294,0.95609993,1.0
ECD,-0.00347,0.95611752,1.0
EHD4,-0.0114,0.95612941,1.0
ADAM33,0.002246666666666666,0.9998915865288726,1.0
KIFAP3,-0.00403,0.95615835,1.0
LOC100129427,0.00313,0.95622821,1.0
USP37,0.009745,0.9987467045351296,1.0
UNQ6975,0.00293,0.956321,1.0
TINAGL1,-0.0455,0.95634401,1.0
FLJ42969,0.034,0.95640112,1.0
LOC100126448,-0.00318,0.95652748,1.0
FAM194A,-0.0231,0.95658628,1.0
HEATR2,0.0038,0.9973422783406339,1.0
CKAP5,-0.0098,0.95662949,1.0
LOC401324,0.00287,0.95664394,1.0
RMRP,0.0117,0.95664635,1.0
NBEAP1,-0.00295,0.95666338,1.0
FLJ36644,-0.00302,0.95671561,1.0
LOC729173,-0.0208,0.95675625,1.0
SENP5,0.00447,0.95675719,1.0
OR4C6,-0.0158,0.95693172,1.0
ATRN,-0.00683,0.95693248,1.0
RPS24,0.0055,0.95695497,1.0
CLNK,0.00281,0.95702346,1.0
TTTY2,0.0331,0.95702483,1.0
CPLX1,-0.00908,0.9572127,1.0
LCE3B,-0.0148,0.95725792,1.0
NUFIP2,-0.005,0.95730309,1.0
KRTAP20-3,0.0306,0.95733209,1.0
DNAJC5,0.001215,0.9968248592803406,1.0
GNPNAT1,0.00637,0.95750367,1.0
LSM1,-0.00643,0.95754016,1.0
SNORA71A,0.0105,0.95763097,1.0
PARD6G,-0.0107,0.95766489,1.0
OTOL1,0.00299,0.95776384,1.0
RARG,-0.00786,0.95777379,1.0
SF3B5,0.005,0.95780746,1.0
RNASE9,-0.00279,0.95788649,1.0
KCTD17,-0.0125,0.95791003,1.0
ZNF341,0.00327,0.95791549,1.0
FAM109B,0.0333,0.95796945,1.0
C20orf144,-0.0218,0.95806632,1.0
MDS2,0.00306,0.95810759,1.0
TOP3A,0.00363,0.95815523,1.0
TMEM98,-0.00403,0.95816237,1.0
LOC100287879,-0.0172,0.95816675,1.0
SPG20OS,0.0497,0.95827031,1.0
TACO1,0.00497,0.95828468,1.0
ZNF708,-0.0028,0.9583108,1.0
PDE6H,-0.0028,0.9583386,1.0
LOC643623,0.00301,0.95841549,1.0
CHMP4A,-0.00373,0.95841896,1.0
MMEL1,0.0384,0.95853247,1.0
ACVR2A,0.0173,0.95853308,1.0
PSMD14,-0.00313,0.95854451,1.0
XLOC_006035,-0.012,0.95863689,1.0
ITGAM,-0.00691,0.95867665,1.0
LOC100130876,-0.0104,0.95872722,1.0
ATXN7,0.00557,0.95879988,1.0
OR2L13,0.00282,0.95881393,1.0
PRSS57,-0.047,0.95884194,1.0
ROBO1,0.00282,0.95889971,1.0
LOC100129940,-0.00279,0.95891467,1.0
ANKRD18A,0.00973,0.95892332,1.0
MAG,0.00789,0.95906097,1.0
DKFZp451B082,-0.00284,0.95913466,1.0
DUSP5,0.00833,0.95915986,1.0
TMSB4XP1,-0.00402,0.9592206,1.0
TXN,0.00303,0.95922833,1.0
TRHDE,0.00269,0.95923306,1.0
LOC100335030,-0.0288,0.95937874,1.0
CORT,0.0194,0.95941301,1.0
KIF21A,0.0073,0.9594799,1.0
C14orf34,0.0324,0.95950844,1.0
LOC285577,0.0029,0.95952584,1.0
XLOC_008823,0.00268,0.95961345,1.0
LOC100134229,0.0106,0.95975022,1.0
NOX5,-0.00267,0.95975787,1.0
DYNC1I2,-0.00453,0.95986066,1.0
GDPD1,-0.00551,0.95998054,1.0
CHRM2,0.008905,0.9973718260062012,1.0
LOC285033,-0.0106,0.9601133,1.0
IFLTD1,-0.00265,0.96012446,1.0
GLT6D1,-0.00287,0.96014897,1.0
C20orf203,-0.00291,0.96032725,1.0
EPS8L2,-0.00543,0.96039015,1.0
ACSL3,-0.00729,0.9604136,1.0
SLC38A8,0.0294,0.96044144,1.0
ZNF259P1,-0.0363,0.96048149,1.0
LOC399815,-0.0179,0.96053257,1.0
C19orf69,0.002275,0.9980062495352704,1.0
SAMD9,0.00803,0.96072792,1.0
SHISA8,-0.0182,0.96073152,1.0
APLP1,-0.0108,0.9607453,1.0
RAB8A,0.00393,0.96075886,1.0
WBSCR17,0.0286,0.96081197,1.0
NUDT2,0.004,0.9608588,1.0
DEFB106B,-0.00258,0.96092777,1.0
HTATSF1,-0.0042,0.96098601,1.0
CD86,-0.0402,0.96098895,1.0
NGRN,0.003,0.96105638,1.0
WBSCR27,-0.0042,0.9611093,1.0
CELA2B,0.0124,0.96111317,1.0
XLOC_011568,0.024,0.96112611,1.0
OC90,-0.0129,0.96122636,1.0
S100A8,0.0276,0.96123524,1.0
KRTAP19-4,0.00266,0.96128332,1.0
CBX8,0.0051,0.96129032,1.0
DPPA2,0.00263,0.96132621,1.0
DEFA6,0.00264,0.961346,1.0
METTL21B,0.00788,0.96137894,1.0
ARPM1,-0.00616,0.96139076,1.0
POLR3K,0.00437,0.96141526,1.0
PLAC4,0.0196,0.96141793,1.0
C11orf21,-0.0158,0.96151641,1.0
GNAT2,-0.016,0.96151664,1.0
HIST1H2BA,-0.0026,0.96151838,1.0
CCT5,-0.0176,0.96154022,1.0
SNORA74A,0.0254,0.96161882,1.0
SMTNL2,-0.00251,0.96167083,1.0
AMPD2,-0.00353,0.9617067,1.0
SAE1,0.00613,0.96171236,1.0
DBIL5P,0.0236,0.96178898,1.0
LINC00272,-0.00256,0.96185509,1.0
ALPK2,-0.0128,0.96189443,1.0
KCNH3,0.0274,0.96190099,1.0
UBXN4,0.00475,0.96194013,1.0
OR9Q2,0.00251,0.96201762,1.0
RAB9A,-0.00553,0.96203267,1.0
WDHD1,-0.00373,0.96204804,1.0
DUSP18,0.00824,0.96208105,1.0
DCUN1D5,-0.00407,0.96208522,1.0
RUSC1-AS1,0.0116,0.96208985,1.0
LOC158960,-0.0147,0.96213502,1.0
TNP2,0.0122,0.96231212,1.0
TNFRSF17,-0.00269,0.96231649,1.0
RNF128,0.00252,0.96233493,1.0
IBTK,-0.00307,0.96242395,1.0
GCOM1,0.0062,0.96243783,1.0
ZC3HC1,-0.00513,0.9624474,1.0
ZSCAN29,0.00418,0.96249854,1.0
MS4A4E,-0.00245,0.96251626,1.0
PTGIR,0.0294,0.96256941,1.0
C1orf180,0.00247,0.96259191,1.0
GMPPA,0.00863,0.96259519,1.0
RCN2,-0.00633,0.9626505,1.0
CRYGA,0.0209,0.96266606,1.0
