GENE_SYMBOL,logFC,P.Value,FDR
HAO2,-0.06623,0.682,1.0
SIN3B,0.05237967,0.682,1.0
FAM19A4,0.049232,0.682,1.0
VPS37D,0.04793567,0.682,1.0
POGK,-0.062414,0.682,1.0
LRFN2,-0.037184,0.9427575136292362,1.0
CLIP1,-0.04750767,0.682,1.0
UFSP1,0.05057167,0.682,1.0
RBPJ,-0.020701,0.9409088401963976,1.0
MANBAL,-0.05007267,0.682,1.0
TCN2,-0.07828633,0.682,1.0
SEC23B,-0.061524,0.682,1.0
UBAP1,0.04633133,0.682,1.0
CDKAL1,0.05704633,0.682,1.0
SLC7A10,0.05412033,0.682,1.0
ELAC1,-0.043064,0.683,1.0
NT5DC2,0.05224933,0.683,1.0
MEST,0.06189533,0.683,1.0
TPD52L3,0.048008,0.683,1.0
SNW1,-0.05764633,0.683,1.0
HR,-0.05094833,0.683,1.0
COX7C,0.106419,0.683,1.0
BSDC1,0.04535033,0.683,1.0
FOXP1,-0.04535567,0.683,1.0
KCNJ11,0.054495,0.683,1.0
RNF185,0.04110333,0.683,1.0
ARPC5,0.04098567,0.683,1.0
C10orf11,0.05900067,0.683,1.0
CYFIP1,-0.044704,0.683,1.0
CENPE,0.07519367,0.683,1.0
GALNT18,0.06119367,0.683,1.0
HCG4,0.06742133,0.683,1.0
GPR153,0.04745533,0.683,1.0
YTHDF2,0.04742867,0.683,1.0
ZNF467,0.04904133,0.8232369485925015,1.0
ERMN,0.040773,0.684,1.0
SPAM1,-0.057851,0.684,1.0
HPGD,-0.040717,0.684,1.0
ALKBH7,-0.081808,0.684,1.0
BOLA3,0.04690767,0.684,1.0
CROT,-0.04198967,0.684,1.0
EXOSC4,-0.05983033,0.684,1.0
NUDT15,-0.044344,0.684,1.0
ICA1,0.055613,0.684,1.0
RTN4,0.040754,0.684,1.0
OTUB2,-0.048841,0.684,1.0
PPP2R5D,0.04084767,0.684,1.0
OPA3,0.04659467,0.684,1.0
OR13C8,-0.049286,0.684,1.0
CES5A,-0.05833567,0.684,1.0
MIEF1,0.05146867,0.684,1.0
NFKB1,-0.053085,0.684,1.0
GPRASP1,-0.04701567,0.684,1.0
CENPB,0.04191167,0.684,1.0
FAM188A,0.044343,0.684,1.0
PTBP1,0.04369667,0.684,1.0
SSBP3-AS1,-0.04320633,0.685,1.0
YOD1,-0.05264467,0.685,1.0
MYT1L,-0.04797067,0.685,1.0
ZNF385D,0.05813367,0.685,1.0
IL10RA,-0.04982967,0.685,1.0
CBLN1,0.06214033,0.685,1.0
QRICH1,0.040545,0.685,1.0
LOC440867,0.05903367,0.685,1.0
SCGB1C2,0.0287105,0.9382919325335684,1.0
SCGB1C1,0.0287105,0.9382919325335684,1.0
UBE2E1,0.060733,0.685,1.0
IKBKB,0.05273567,0.685,1.0
NOTUM,-0.04447767,0.685,1.0
KIAA0196,0.04096567,0.685,1.0
FAM106CP,-0.026985,0.9855953419682387,1.0
FAM106A,-0.026985,0.9855953419682387,1.0
TBC1D8,-0.05258767,0.685,1.0
RADIL,-0.05705033,0.685,1.0
GPRIN2,-0.05056067,0.685,1.0
BAIAP2L1,-0.04744167,0.685,1.0
HTRA4,-0.06786767,0.685,1.0
HERC2,0.006033388333333334,0.9978675101781848,1.0
MRPL40,-0.10266233,0.686,1.0
CCDC90B,0.05458233,0.686,1.0
ZFAT,-0.04595633,0.686,1.0
KRTAP13-1,0.052029,0.686,1.0
KCNH8,0.05311933,0.686,1.0
PRR7,-0.041116,0.686,1.0
KDM7A,0.048875,0.686,1.0
DOCK7,-0.06778133,0.686,1.0
ACIN1,-0.04217633,0.686,1.0
C11orf88,0.05132367,0.686,1.0
ANO6,-0.057465,0.686,1.0
LOC728024,-0.072209,0.686,1.0
HSD17B3,-0.04739233,0.686,1.0
COL5A2,-0.05702,0.686,1.0
FAT2,-0.05555767,0.686,1.0
AGAP5,-0.008503061818181818,0.9999987198868086,1.0
AGAP9,-0.008503061818181818,0.9999987198868086,1.0
AGAP12P,-0.008503061818181818,0.9999987198868086,1.0
AGAP6,-0.008503061818181818,0.9999987198868086,1.0
AGAP4,-0.008503061818181818,0.9999987198868086,1.0
IL22,-0.07063467,0.686,1.0
UTP23,0.04700667,0.686,1.0
FOS,-0.061404,0.686,1.0
COPS5,-0.11467333,0.686,1.0
SNN,0.05016567,0.686,1.0
CUL7,0.046767,0.686,1.0
NDUFAB1,0.11709533,0.687,1.0
NCBP3,-0.05957567,0.687,1.0
MIEF2,0.049352,0.687,1.0
MAP9,0.05438367,0.687,1.0
NLRP4,0.04829233,0.687,1.0
RGS5,0.053624,0.687,1.0
PFAS,0.04180733,0.687,1.0
FGF18,0.04589833,0.687,1.0
NPVF,0.05018967,0.687,1.0
ARID2,0.058288,0.687,1.0
HDAC9,0.05970567,0.688,1.0
ZNF555,-0.04582033,0.688,1.0
ZNF691,0.05244933,0.688,1.0
CHPF,0.04267867,0.688,1.0
SGSH,-0.04969467,0.688,1.0
DCAF8L1,-0.048951,0.688,1.0
KLHL3,-0.05247233,0.688,1.0
OCIAD2,0.136088,0.688,1.0
SGPL1,-0.04680967,0.688,1.0
SEMA6C,0.05177933,0.688,1.0
UBA2,-0.04666967,0.688,1.0
NPPA,-0.04526367,0.688,1.0
MITD1,0.08807933,0.688,1.0
STK19,0.042805223333333337,0.9313283401947946,1.0
MLX,-0.04403633,0.689,1.0
ARID1A,0.06171933,0.689,1.0
MYL3,0.051523,0.689,1.0
MEOX1,-0.063312,0.689,1.0
ATXN7,-0.06172167,0.689,1.0
MRPL1,-0.076808,0.689,1.0
DUT,0.08946533,0.689,1.0
BLZF1,0.04310467,0.689,1.0
SGK223,0.05534767,0.689,1.0
SH3BGRL3,0.04375967,0.689,1.0
IRAK4,-0.04620967,0.689,1.0
ARHGEF15,0.05121867,0.689,1.0
BLOC1S2,0.039801,0.689,1.0
FBXO48,0.048012,0.689,1.0
KLF6,0.05622633,0.689,1.0
EML6,0.072871,0.689,1.0
SPIDR,0.05476233,0.689,1.0
MAP7D3,-0.04004033,0.689,1.0
ZNF844,-0.05600233,0.69,1.0
FAM124B,-0.08295433,0.69,1.0
FAM26E,-0.069331,0.69,1.0
NAA16,-0.044395,0.69,1.0
ATP12A,0.04240533,0.69,1.0
TTC30A,0.060986,0.69,1.0
IKZF3,-0.05010967,0.69,1.0
B3GAT1,-0.05359367,0.69,1.0
CECR5-AS1,0.059697,0.69,1.0
TRPV4,0.04343733,0.69,1.0
QSOX2,-0.06088767,0.69,1.0
TBRG4,0.07023467,0.69,1.0
OLFML2A,-0.04329,0.69,1.0
PPP1R3D,-0.04206233,0.691,1.0
C10orf25,0.05015933,0.691,1.0
SRL,0.06073567,0.691,1.0
DENND6A,-0.042203,0.691,1.0
SLC2A3,-0.04535067,0.691,1.0
PSME4,-0.05742467,0.691,1.0
FAM20C,-0.05375067,0.691,1.0
FLJ36840,0.10150567,0.691,1.0
COX8C,-0.048374,0.691,1.0
ATP13A5,0.04452033,0.691,1.0
PRDM4,-0.05749667,0.691,1.0
OR10K1,-0.06319367,0.691,1.0
RN7SK,0.04909,0.691,1.0
LINC01517,0.04909,0.691,1.0
SPEM1,0.04374133,0.691,1.0
ZAR1L,0.041805,0.691,1.0
C6orf203,-0.10017267,0.691,1.0
TAPT1,-0.041839,0.691,1.0
TM4SF1,0.04387667,0.691,1.0
L3HYPDH,-0.05404533,0.691,1.0
TNFAIP3,0.042929,0.691,1.0
ZNF45,0.04577733,0.692,1.0
C9orf40,-0.04638533,0.692,1.0
ALX3,0.058042,0.692,1.0
LINC00272,0.05006,0.692,1.0
PGAM5,-0.04532867,0.692,1.0
SP7,0.04486267,0.692,1.0
RAD51,0.04736833,0.692,1.0
DGCR6L,0.074678,0.692,1.0
RNF180,0.053034,0.692,1.0
C3orf18,-0.057285,0.692,1.0
AQP6,-0.04793433,0.692,1.0
HSPA9,0.03982333,0.692,1.0
CRB3,0.04912533,0.692,1.0
TLR6,-0.07827133,0.692,1.0
CHRNA6,-0.051477,0.692,1.0
B4GALNT1,0.06000133,0.692,1.0
TBC1D15,0.050786,0.692,1.0
PPIAL4C,0.01988225,0.9998545667037378,1.0
PPIAL4A,0.01988225,0.9998545667037378,1.0
PPIAL4G,0.01988225,0.9998545667037378,1.0
XCL1,0.060102,0.693,1.0
GABRA2,0.04456767,0.693,1.0
PRF1,-0.053509,0.693,1.0
RNF138,-0.051659,0.693,1.0
CRYGD,-0.073634,0.693,1.0
BAG5,0.04751567,0.693,1.0
RPL8,0.06076667,0.693,1.0
MESP2,0.051106,0.693,1.0
PFKFB1,0.06109367,0.693,1.0
IQCE,0.05600267,0.693,1.0
SGSM1,-0.04483167,0.693,1.0
RASIP1,0.046543,0.693,1.0
DPCR1,0.016987,0.9158309083281201,1.0
THEMIS2,0.04488,0.693,1.0
COA6,-0.08256733,0.693,1.0
ZNF620,0.04075567,0.693,1.0
GDI2,-0.05702433,0.693,1.0
MIR103A2,0.07756267,0.693,1.0
PFDN5,0.155296,0.694,1.0
KLHL18,-0.04740033,0.694,1.0
NMD3,0.042692,0.694,1.0
NFE2L3,0.05424667,0.694,1.0
ASB1,0.061534,0.694,1.0
RNU5D-1,0.060122,0.694,1.0
FAM189A1,-0.06271667,0.694,1.0
TCTEX1D2,0.103388,0.694,1.0
MGAT4D,-0.04091933,0.694,1.0
TBC1D23,0.04706533,0.694,1.0
KRT222,-0.05057867,0.694,1.0
BNC2,0.06125667,0.694,1.0
KLRA1P,-0.049214,0.694,1.0
KCNK16,0.05129967,0.694,1.0
HMGCL,0.06868667,0.694,1.0
APOBR,0.06258767,0.694,1.0
CHADL,-0.03905033,0.695,1.0
GYPE,0.04994867,0.695,1.0
PERM1,-0.04701567,0.695,1.0
OR13C3,0.04671533,0.695,1.0
POU5F1P3,0.014657134000000006,0.9898784202329042,1.0
POU5F1,0.04116989000000001,0.9209898199993756,1.0
MUC17,-0.05579,0.695,1.0
SMARCA4,-0.05803933,0.695,1.0
ZNF518A,-0.055859,0.695,1.0
PIANP,0.044321,0.695,1.0
RYK,-0.040175,0.695,1.0
AMPD1,-0.049877,0.695,1.0
PRR34,0.05359367,0.695,1.0
DAZL,0.050341,0.696,1.0
TNFRSF11A,0.05393967,0.696,1.0
GABRB3,0.05374967,0.696,1.0
C9orf152,-0.04455367,0.696,1.0
LIN28A,-0.025005665000000003,0.8977019581508434,1.0
SLC39A10,0.05060267,0.696,1.0
NKPD1,-0.05424833,0.696,1.0
BCL2L13,0.04279433,0.696,1.0
CCSAP,0.05817033,0.696,1.0
EGFL8,-0.038579165,0.8778803155969244,1.0
PPT2,-0.038579165,0.8778803155969244,1.0
FHL3,0.05192967,0.696,1.0
SAMD8,0.06963,0.696,1.0
PRR36,-0.05662667,0.696,1.0
GABRP,0.04505867,0.696,1.0
GRK4,0.062689,0.696,1.0
DEF6,-0.047758,0.696,1.0
TXNDC2,-0.04264933,0.696,1.0
MRPS26,0.048445,0.696,1.0
KRT18,-0.0042022200000000004,0.956243815931788,1.0
POLE4,0.06694133,0.696,1.0
CNNM3,0.04282033,0.696,1.0
SNURF,0.060221,0.696,1.0
RHAG,-0.06005567,0.696,1.0
ZFAND4,0.05021533,0.696,1.0
IFFO2,0.046515,0.696,1.0
HSPB6,0.04458967,0.696,1.0
CA8,0.056187,0.696,1.0
SNX14,-0.045621,0.697,1.0
FBXO46,0.04619533,0.697,1.0
FZD7,0.05124167,0.697,1.0
TTC26,-0.05183567,0.697,1.0
AMIGO2,0.042518,0.697,1.0
NRBP2,0.05144067,0.697,1.0
LOC646976,-0.04436267,0.697,1.0
POLR2I,0.06681767,0.697,1.0
ABCA4,-0.039726,0.697,1.0
IKBKAP,0.04812933,0.697,1.0
PDE7A,-0.054339,0.697,1.0
ACCSL,-0.03999933,0.697,1.0
LAMB4,0.04450633,0.697,1.0
WFIKKN2,0.04847567,0.697,1.0
FAM47A,0.049109,0.697,1.0
TWF1,-0.043182,0.8719880074586039,1.0
DEFB124,0.06030333,0.697,1.0
HLA-DMB,0.036841664999999996,0.8618328019870167,1.0
CYP26A1,-0.04677167,0.697,1.0
FAM63B,-0.041208,0.697,1.0
MORC2-AS1,0.05068333,0.697,1.0
CCDC71,0.044111,0.697,1.0
SNORD113-3,0.05618067,0.698,1.0
SNORD115-48,0.05110667,0.698,1.0
ASH2L,0.039244,0.698,1.0
OR52L1,0.039544,0.698,1.0
CAB39,-0.04215133,0.698,1.0
FAM193B,-0.05372567,0.698,1.0
TTC25,0.06345267,0.698,1.0
GPR34,0.05097433,0.698,1.0
SPRED3,0.05637633,0.698,1.0
C1orf145,-0.073338,0.698,1.0
ZC3H4,0.04834033,0.698,1.0
SPINT1,-0.05042733,0.698,1.0
XYLT1,0.04115133,0.698,1.0
DEC1,-0.05160867,0.698,1.0
AARD,-0.04479467,0.698,1.0
ZNF688,0.046064,0.698,1.0
ACTRT1,0.042933,0.698,1.0
HCN2,-0.046549,0.698,1.0
LOC388022,-0.091618,0.698,1.0
BCDIN3D,-0.06436567,0.698,1.0
S100A2,-0.15819733,0.698,1.0
PMVK,0.075442,0.698,1.0
ATPIF1,-0.04734067,0.698,1.0
NFKBID,-0.04366567,0.698,1.0
MFNG,0.04428733,0.698,1.0
IFNGR2,0.038619,0.698,1.0
RGS21,-0.05533133,0.699,1.0
SMURF2,0.04348333,0.699,1.0
ALG6,0.063514,0.699,1.0
DNAJC1,-0.03855,0.699,1.0
TMEM87A,0.041284,0.699,1.0
ADGRA1,-0.04837333,0.699,1.0
MSI1,-0.061548,0.699,1.0
SNX6,-0.057591,0.699,1.0
THEGL,-0.079194,0.699,1.0
MMP26,0.065728,0.699,1.0
MRPL22,0.08263,0.699,1.0
MGMT,-0.05868333,0.699,1.0
RPS18P9,0.0177005,0.9950348628219571,1.0
ZDHHC8,-0.04739733,0.699,1.0
HACD4,-0.04923633,0.699,1.0
C16orf91,0.057311,0.699,1.0
CROCC,-0.04495933,0.699,1.0
FLJ40288,0.04631467,0.699,1.0
SAGE1,0.04555767,0.699,1.0
C11orf86,0.05954533,0.699,1.0
NRARP,-0.04074733,0.699,1.0
KLHDC1,0.047757,0.7,1.0
FAM20A,-0.04824033,0.7,1.0
OSER1,-0.071787,0.7,1.0
USP47,-0.04659233,0.7,1.0
RAD17,-0.048716999999999996,0.8493302214990273,1.0
TNNC1,-0.05577333,0.7,1.0
TNRC6B,-0.045899,0.7,1.0
ASGR2,-0.07376633,0.7,1.0
MAGEB16,0.06520267,0.7,1.0
AAED1,-0.04159967,0.7,1.0
CD226,0.059182,0.7,1.0
ZNF131,0.04500033,0.7,1.0
ANPEP,0.05739,0.7,1.0
MALSU1,0.04667767,0.7,1.0
KLK6,-0.06707,0.7,1.0
CTRL,-0.046851,0.7,1.0
GBP5,0.04215033,0.7,1.0
PPP1R37,0.04116033,0.7,1.0
CDK5R2,-0.03988033,0.701,1.0
ATG14,0.04643933,0.701,1.0
BRMS1,0.06085633,0.701,1.0
HERC2P4,0.038633415000000004,0.991992546553662,1.0
HERC2P2,0.023081866,0.9975279461557632,1.0
HERC2P3,0.023081866,0.9975279461557632,1.0
ZNF257,0.09055567,0.701,1.0
ZFHX3,0.051895,0.701,1.0
H2AFY2,0.05256533,0.701,1.0
OR56A1,-0.04384333,0.701,1.0
OR11H6,-0.048152,0.701,1.0
CD1C,-0.04357633,0.701,1.0
SNRK,0.045659,0.701,1.0
OR14I1,-0.09014767,0.701,1.0
DEFB125,0.04565233,0.701,1.0
SHISA2,0.058943,0.701,1.0
ACTR3B,0.04628733,0.701,1.0
IFNGR1,-0.06852567,0.701,1.0
GCA,0.06042133,0.701,1.0
CMC1,0.12284867,0.701,1.0
TBC1D20,0.041618,0.8415336705319545,1.0
NMBR,-0.06180967,0.702,1.0
ZNF774,0.058941,0.702,1.0
ZC2HC1A,-0.038116,0.702,1.0
RFC1,-0.04865767,0.702,1.0
ZNF660,0.04750833,0.702,1.0
SPEF2,-0.04150967,0.702,1.0
MEIOB,0.050009,0.702,1.0
LOC105375355,0.038447165000000005,0.9108440169163341,1.0
DTX2,0.0113025,0.9297285614562476,1.0
IMPACT,-0.046859,0.702,1.0
NAIF1,0.05114867,0.702,1.0
PRKAR1A,0.03824833,0.702,1.0
STARD3NL,0.06132433,0.702,1.0
ZPBP2,-0.03924267,0.702,1.0
OR1K1,-0.062571,0.702,1.0
PABPC1L,-0.04572133,0.702,1.0
DAG1,0.04771633,0.702,1.0
CCDC141,-0.045598,0.702,1.0
PTRF,0.04364067,0.702,1.0
TXK,-0.04722333,0.702,1.0
AGPAT3,-0.03859433,0.702,1.0
KRTAP2-3,0.004726276666666668,0.9994458146408114,1.0
KRTAP2-2,0.004726276666666668,0.9994458146408114,1.0
KRTAP2-4,0.004726276666666668,0.9994458146408114,1.0
KRTAP2-1,0.004726276666666668,0.9994458146408114,1.0
TMEM212,0.04808033,0.703,1.0
GPSM1,0.039663,0.703,1.0
AKR1C4,-0.05950367,0.703,1.0
ARV1,-0.060767,0.8425259090512521,1.0
SLC15A3,-0.05411967,0.703,1.0
PID1,-0.06042667,0.703,1.0
GLO1,-0.05529133,0.703,1.0
ADAD1,-0.04017433,0.703,1.0
LINC01587,-0.062548,0.703,1.0
ABL1,0.05153167,0.703,1.0
SPATS1,-0.04014533,0.703,1.0
SESN2,0.053563,0.703,1.0
HNRNPH3,0.04458967,0.703,1.0
MTAP,-0.04775,0.703,1.0
ENPP4,0.054787,0.703,1.0
KCNN2,0.04222667,0.703,1.0
TAS2R43,-0.08142167,0.704,1.0
ZNF788,0.05056633,0.704,1.0
BTBD2,0.04775233,0.704,1.0
CASC2,0.05405967,0.704,1.0
ACTL6B,-0.04274033,0.704,1.0
C1orf127,-0.04752133,0.704,1.0
LY6K,-0.05143733,0.704,1.0
FAM53C,-0.052021,0.704,1.0
ACAN,-0.05016767,0.704,1.0
UBXN10,-0.04424033,0.704,1.0
RSPH14,-0.04269333,0.704,1.0
TTK,0.045103,0.704,1.0
PDXP,0.04573867,0.704,1.0
ARL17B,0.01739278,0.9853732965183449,1.0
ARL17A,0.01739278,0.9853732965183449,1.0
C17orf80,0.05015867,0.705,1.0
POF1B,-0.04847267,0.705,1.0
NOA1,0.04840067,0.705,1.0
OR5E1P,-0.04049567,0.705,1.0
KIAA0355,0.04747833,0.705,1.0
NXNL2,0.05561833,0.705,1.0
DSN1,-0.04473167,0.705,1.0
KRTAP20-1,0.06245933,0.705,1.0
EPT1,0.04905733,0.705,1.0
ARMCX3,-0.04055967,0.705,1.0
WNT8A,-0.05493167,0.705,1.0
TMEM183B,0.03313233,0.8874066932838754,1.0
TMEM183A,0.03313233,0.8874066932838754,1.0
CBL,0.08584767,0.705,1.0
FAM65C,-0.04436167,0.705,1.0
OR2AT4,-0.06335867,0.705,1.0
TCF21,-0.044627,0.705,1.0
COL18A1-AS1,-0.0432,0.705,1.0
GP9,-0.04526833,0.705,1.0
SCN3B,-0.03904233,0.705,1.0
RGS9,0.04702767,0.705,1.0
GRM8,0.04107233,0.705,1.0
FRG1,0.099268,0.705,1.0
MAP3K7,-0.04076767,0.705,1.0
SGPP1,-0.04704333,0.705,1.0
DEFB104B,-0.04968267,0.8454870594391177,1.0
DEFB104A,-0.04968267,0.8454870594391177,1.0
PCMT1,0.050573,0.706,1.0
HSD3B1,-0.102844,0.706,1.0
ZFP62,0.04756733,0.706,1.0
UBE2I,0.04394767,0.706,1.0
GIP,0.04513133,0.706,1.0
DSCR10,0.041421,0.706,1.0
CTNNA2,-0.05162233,0.706,1.0
HNRNPUL1,0.045501,0.706,1.0
CLDN24,-0.05327233,0.706,1.0
C17orf47,-0.04242367,0.706,1.0
SNORA36C,0.05515133,0.706,1.0
LHX8,-0.050427,0.706,1.0
FAM188B,-0.042834,0.706,1.0
ASTN2,-0.04314233,0.706,1.0
DOK1,0.04680367,0.706,1.0
KCND3,0.05175133,0.706,1.0
HYLS1,-0.05489067,0.706,1.0
TNS4,-0.053014,0.706,1.0
CYP4F30P,0.048573665,0.9422034251847182,1.0
CYP4F62P,0.048573665,0.9422034251847182,1.0
FRRS1L,-0.044657,0.707,1.0
DAPK3,-0.04528233,0.707,1.0
ZNF487,0.10564267,0.707,1.0
TNK2-AS1,0.04498033,0.707,1.0
TOMM7,0.15060667,0.707,1.0
CCDC74B,-0.05334,0.8493925645742368,1.0
CCDC74A,-0.05334,0.8493925645742368,1.0
BSND,0.03813567,0.707,1.0
IL15RA,-0.05441,0.707,1.0
SEC24D,-0.040333,0.707,1.0
EFR3B,0.05223933,0.707,1.0
ATG7,-0.038511,0.707,1.0
C19orf35,0.044695,0.707,1.0
MRPS16,0.04147433,0.707,1.0
IARS,-0.04248,0.707,1.0
NDOR1,0.04305467,0.707,1.0
CD69,0.053002,0.707,1.0
CLMP,0.04754433,0.707,1.0
TMEM258,0.090151,0.707,1.0
TMEM91,0.05780833,0.707,1.0
CORO7-PAM16,-0.02510017,0.9373722972689178,1.0
CORO7,-0.05777067,0.708,1.0
GFOD2,0.037729,0.708,1.0
PIP5KL1,0.054927,0.708,1.0
DZIP1,0.03853667,0.708,1.0
MAML1,0.041015335,0.8771799080047274,1.0
LTC4S,0.041015335,0.8771799080047274,1.0
ZNF44,-0.04573967,0.708,1.0
ZNF217,-0.038376,0.708,1.0
AMBP,-0.07960333,0.708,1.0
DPF2,0.043714,0.708,1.0
ELN,-0.03867033,0.708,1.0
LOC728323,0.05418133,0.708,1.0
FBXO25,0.032993665,0.9315004226575171,1.0
LOC100132686,-0.07465867,0.709,1.0
RBM17,-0.057301,0.709,1.0
ARRDC1-AS1,-0.05043767,0.709,1.0
ADGRB1,-0.03895667,0.709,1.0
CAPN9,-0.05261733,0.709,1.0
SPINK5,0.04058767,0.709,1.0
MESDC2,0.038164,0.709,1.0
LOC220077,0.06174067,0.709,1.0
NKX2-1,0.04572233,0.709,1.0
PDLIM4,0.044313,0.709,1.0
EZR,0.03993667,0.709,1.0
RNU105C,0.04685167,0.709,1.0
MS4A4A,0.04030433,0.709,1.0
RHOT1,0.056824,0.709,1.0
PPOX,0.05683733,0.709,1.0
FCER1A,0.04063967,0.709,1.0
MIS18A,0.05144033,0.709,1.0
MIR296,0.053515,0.709,1.0
SYCP3,-0.03887067,0.709,1.0
SULF2,0.042368,0.709,1.0
CCDC113,0.047565,0.709,1.0
CDK11A,0.03747367,0.709,1.0
FAM172A,-0.043274,0.71,1.0
ZMYND8,-0.03700267,0.71,1.0
SCARB2,0.037979,0.71,1.0
TIMM10B,-0.05394133,0.71,1.0
ARL6IP4,0.040421,0.71,1.0
MATK,-0.04518133,0.71,1.0
SFTPA2,-0.035321000000000005,0.9994010415654374,1.0
SFTPA1,-0.035321000000000005,0.9994010415654374,1.0
ZBTB4,-0.041749,0.71,1.0
RING1,0.05343017,0.877255844715864,1.0
COL6A3,-0.04814933,0.71,1.0
RAB9BP1,-0.039398,0.71,1.0
ELAVL3,0.03767833,0.71,1.0
COL4A2,0.05921167,0.71,1.0
UBE2B,-0.046276,0.71,1.0
ENO3,0.04509967,0.71,1.0
SPINK1,0.152708,0.711,1.0
VSIG4,0.04283767,0.711,1.0
MCM9,-0.062631665,0.8751387263229482,1.0
LINC01124,-0.07829067,0.711,1.0
ADGRL2,0.050847,0.711,1.0
BOLL,0.03878667,0.711,1.0
KITLG,-0.04085033,0.711,1.0
GABBR2,0.04238467,0.711,1.0
HECW1,-0.04040033,0.711,1.0
NEMP1,0.04741667,0.711,1.0
PIKFYVE,-0.046479835,0.9043444932516167,1.0
ANXA8L1,0.031001446666666668,0.9497700699238972,1.0
ANXA8,0.031001446666666668,0.9497700699238972,1.0
WHSC1L1,-0.04594867,0.711,1.0
DAPP1,0.04293367,0.711,1.0
COPE,0.05426,0.711,1.0
TNAP,0.057786,0.711,1.0
TREM1,-0.03983167,0.711,1.0
IMP3,0.041823,0.711,1.0
TMPRSS12,-0.04236267,0.711,1.0
DPRX,0.06509567,0.712,1.0
HMG20B,0.041824,0.712,1.0
CAPNS1,0.04774333,0.712,1.0
ZSCAN18,-0.04391767,0.712,1.0
TMEM78,0.04230467,0.712,1.0
NTAN1,0.05133933,0.712,1.0
MRPL32,0.062069,0.712,1.0
NPR2,-0.039787,0.712,1.0
LARP7,-0.05815433,0.8513388068509757,1.0
CORO1B,-0.04764533,0.712,1.0
TYMSOS,0.040139,0.712,1.0
GALNTL6,-0.06830667,0.712,1.0
LRRC19,0.04772167,0.712,1.0
ZMYM2,0.038507,0.712,1.0
PDPN,0.05114933,0.712,1.0
ABCA3,0.04222167,0.712,1.0
PIP4K2A,-0.06448567,0.713,1.0
SSNA1,0.04129567,0.713,1.0
CALB1,-0.06114733,0.713,1.0
C9orf129,-0.070171,0.713,1.0
FAM120A,-0.053085835,0.9014952638850559,1.0
MTERF4,-0.05095833,0.713,1.0
RSAD1,0.05659067,0.713,1.0
FAM86EP,0.04180133,0.713,1.0
ZNF599,0.05042733,0.713,1.0
TEX26,0.04330333,0.713,1.0
SYT9,0.04804333,0.713,1.0
ZNF282,0.04162533,0.713,1.0
PRPH2,-0.050232,0.713,1.0
KRTAP12-3,0.04593567,0.713,1.0
VEZT,-0.04691933,0.713,1.0
ZNF653,-0.03962333,0.713,1.0
NPL,-0.04801367,0.713,1.0
CFAP126,-0.05668233,0.713,1.0
ATG4C,-0.05359433,0.713,1.0
SLC17A9,0.063471,0.714,1.0
RAMP3,-0.04383467,0.714,1.0
SSPN,-0.042029,0.714,1.0
OTX1,-0.03940667,0.714,1.0
BIRC8,-0.04417367,0.714,1.0
TMEM63A,0.04325833,0.714,1.0
ZMYND15,-0.05295133,0.714,1.0
SMIM3,0.049462,0.714,1.0
FLJ35934,-0.05815567,0.714,1.0
RFX4,-0.049317,0.714,1.0
MYBPH,0.04352867,0.714,1.0
CDK8,-0.05095533,0.714,1.0
ADRA1B,-0.0269705,0.9493172197885499,1.0
POLR1E,-0.04438633,0.714,1.0
SNORD116-10,0.04769067,0.714,1.0
ACRV1,-0.04263433,0.714,1.0
TLX1,-0.041099,0.714,1.0
TF,-0.04559,0.714,1.0
TCP10L,-0.031673835000000004,0.9453995418428314,1.0
HMHB1,0.04868233,0.715,1.0
FOPNL,-0.05339767,0.715,1.0
EXOSC7,0.05173767,0.715,1.0
CD99,-0.03843133,0.8542290992177979,1.0
CEP126,-0.04668367,0.715,1.0
ZNRF2P1,0.043842,0.715,1.0
CREG2,0.04301767,0.715,1.0
HLTF,0.04835767,0.715,1.0
CUTC,-0.04922467,0.715,1.0
LINC01599,0.044028,0.715,1.0
MROH2A,0.04075567,0.715,1.0
SH3GLB2,-0.04112933,0.715,1.0
LONRF2,-0.03728767,0.715,1.0
IL23A,0.04132767,0.715,1.0
SPSB3,-0.04393667,0.715,1.0
ID3,-0.06306933,0.715,1.0
LOC100294362,-0.07445633,0.715,1.0
TTC4,0.06017567,0.715,1.0
SPATA19,-0.04786067,0.715,1.0
RBAK-RBAKDN,0.05401133,0.715,1.0
RBAKDN,0.05401133,0.715,1.0
LINC00470,-0.07047667,0.715,1.0
TM2D2,0.03710167,0.715,1.0
BCLAF1,-0.040645,0.715,1.0
CASP3,0.04243367,0.716,1.0
IFT57,-0.065692,0.716,1.0
PIGC,0.056391,0.716,1.0
RXFP3,-0.05054333,0.716,1.0
TRAPPC10,0.05236533,0.716,1.0
OR4D6,-0.03907033,0.716,1.0
MYBPHL,0.04611067,0.716,1.0
IRF2BP1,0.03703633,0.716,1.0
LCMT2,0.037642,0.716,1.0
TPBG,-0.04319367,0.716,1.0
ERICH6B,-0.038704,0.716,1.0
CCDC70,-0.04478433,0.717,1.0
UCK2,-0.04571233,0.717,1.0
DNAJC4,0.03860033,0.717,1.0
SUPT3H,-0.05696467,0.717,1.0
NCOA5,-0.04390967,0.717,1.0
